"","REGION","RECEIVING.COUNTRY","CUSTOMER","NAME_1","NAME_2","NAME_3","DESCRIPTION","BILLING.DOC","SERVICE.DATE","CONSIGNMENT.ID","ARTICLE.ID","BILLED.LENGTH","BILLED.WIDTH","BILLED.HEIGHT","CUBIC.WEIGHT","BILLED.WEIGHT","ACTUAL.WEIGHT","CHARGE.ZONE","FROM.STATE","AVG..UNIT.PRICE","AMOUNT.EXCL.TAX","uplift_service","customer_code","is_gst_free_zone","cubic_size","cubic_weight","max_weight","over_max_limits_fee","weight_category_max","row_index_max","col_index_max","charge_value_max_incgst","base_charge_incgst"
"37224","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413002","00093480830463162229",0.34,0.3,0.26,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.02652,6.63,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37225","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413003","00093480830463162267",0.36,0.31,0.27,0,15.9,15.9,"N2","NSW",19.57,17.79,"eparcel_wine.NSW","ORE","No",0.030132,7.533,15.9,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37226","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413003","00093480830463162304",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37227","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413012","00093480830463162625",0.32,0.31,0.23,0,14.55,14.55,"N1","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",2,6,10.05,10.05
"37228","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413015","00093480830463162700",0.34,0.31,0.24,0,17.9,17.9,"N1","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.025296,6.324,17.9,NA,"X16.01kg_to_22kg",2,7,10.05,10.05
"37229","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413015","00093480830463162748",0.34,0.31,0.23,0,17.85,18.05,"N1","NSW",5.82,5.29,"eparcel_wine.NSW","ORE","No",0.024242,6.0605,17.85,NA,"X16.01kg_to_22kg",2,7,10.05,10.05
"37230","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413016","00093480830463162786",0.32,0.31,0.23,0,14.55,14.6,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37231","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413016","00093480830463162823",0.32,0.31,0.23,0,14.55,14.6,"N0","NSW",5.82,5.29,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37232","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413017","00093480830463162861",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37233","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413017","00093480830463162908",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37234","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413048","00093480830463161475",0.36,0.34,0.27,0,15.15,15.15,"Q2","NSW",34.47,31.34,"eparcel_wine.NSW","ORE","No",0.033048,8.262,15.15,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37235","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413049","00093480830463161512",0.32,0.31,0.23,0,14.55,14.6,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37236","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413049","00093480830463161567",0.32,0.31,0.23,0,14.55,14.65,"Q2","NSW",33.12,30.11,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37237","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413049","00093480830463161604",0.32,0.31,0.23,0,14.55,14.6,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37238","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413063","00093480830463161727",0.32,0.31,0.23,0,14.45,14.45,"NT1","NSW",36.21,32.92,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"37239","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413063","00093480830463161765",0.32,0.31,0.23,0,14.45,14.5,"NT1","NSW",36.21,32.92,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"37240","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413063","00093480830463161796",0.34,0.3,0.26,0,15.9,15.9,"NT1","NSW",39.78,36.16,"eparcel_wine.NSW","ORE","No",0.02652,6.63,15.9,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"37241","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413063","00093480830463161833",0.36,0.31,0.27,0,15.9,15.9,"NT1","NSW",38.28,34.8,"eparcel_wine.NSW","ORE","No",0.030132,7.533,15.9,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"37242","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413063","00093480830463161888",0.36,0.31,0.26,7.254,16,16,"NT1","NSW",38.28,34.8,"eparcel_wine.NSW","ORE","No",0.029016,7.254,16,NA,"X9.01kg_to_16kg",34,6,37.3,37.3
"37243","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34413986","00093480830463162724",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37244","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34414026","00093480830463162885",0.32,0.31,0.23,0,14.5,14.5,"Q0","NSW",14.26,12.96,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"37245","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34414026","00093480830463162922",0.32,0.31,0.23,0,14.5,14.5,"Q0","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"37246","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34414044","00093480830463161536",0.33,0.31,0.25,0,14.45,14.45,"T1","NSW",29.76,27.05,"eparcel_wine.NSW","ORE","No",0.025575,6.39375,14.45,NA,"X9.01kg_to_16kg",33,6,29.75,29.75
"37247","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34415428","00093480830463162236",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37248","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34415428","00093480830463162274",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37249","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34415428","00093480830463162311",0.32,0.31,0.23,0,14.55,14.55,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37250","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34415452","00093480830463162670",0.32,0.31,0.23,0,14.6,14.6,"GC","NSW",16.04,14.58,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",19,6,16.94,16.94
"37251","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416946","00093480830463163059",0.34,0.33,0.26,0,16.45,16.45,"NC","NSW",9.67,8.79,"eparcel_wine.NSW","ORE","No",0.029172,7.293,16.45,NA,"X16.01kg_to_22kg",5,7,12.43,12.43
"37252","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416946","00093480830463163080",0.35,0.32,0.26,0,16.45,16.45,"NC","NSW",8.17,7.43,"eparcel_wine.NSW","ORE","No",0.02912,7.28,16.45,NA,"X16.01kg_to_22kg",5,7,12.43,12.43
"37253","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416947","00093480830463163103",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37254","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416947","00093480830463163127",0.32,0.31,0.23,0,14.45,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37255","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416947","00093480830463163141",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37256","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416947","00093480830463163165",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37257","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7823996173,20240327,"UH34416947","00093480830463163189",0.32,0.31,0.23,0,14.5,14.5,"N2","NSW",17.42,15.84,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37261","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34404303","00093480830463521941",0.34,0.32,0.23,0,15.7,15.75,"N2","NSW",19.57,17.79,"eparcel_wine.NSW","ORE","No",0.025024,6.256,15.7,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37262","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34422274","00093480830463522009",0.35,0.3,0.27,0,16.05,16.05,"CB","NSW",9.88,8.98,"eparcel_wine.NSW","ORE","No",0.02835,7.0875,16.05,NA,"X16.01kg_to_22kg",6,7,12.43,12.43
"37263","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34423405","00093480830463413178",0.35,0.33,0.26,0,16.45,16.45,"CB","NSW",8.38,7.62,"eparcel_wine.NSW","ORE","No",0.03003,7.5075,16.45,NA,"X16.01kg_to_22kg",6,7,12.43,12.43
"37264","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34423405","00093480830463413208",0.35,0.32,0.27,0,16.45,16.45,"CB","NSW",8.38,7.62,"eparcel_wine.NSW","ORE","No",0.03024,7.56,16.45,NA,"X16.01kg_to_22kg",6,7,12.43,12.43
"37265","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34423405","00093480830463413222",0.35,0.33,0.26,0,16.45,16.45,"CB","NSW",9.88,8.98,"eparcel_wine.NSW","ORE","No",0.03003,7.5075,16.45,NA,"X16.01kg_to_22kg",6,7,12.43,12.43
"37266","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413291",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37267","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413307",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37268","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413314",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37269","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413321",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37270","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413338",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37271","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413345",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37272","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413352",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37273","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413369",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37274","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413376",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37275","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413383",0.32,0.31,0.23,0,14.55,14.55,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37276","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413390",0.32,0.31,0.23,0,14.45,14.55,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37277","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413406",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37278","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413413",0.32,0.3,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.02208,5.52,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37279","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413420",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37280","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413437",0.34,0.3,0.26,0,14.55,14.55,"Q2","NSW",33.12,30.02,"eparcel_wine.NSW","ORE","No",0.02652,6.63,14.55,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37281","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413444",0.33,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37282","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413451",0.32,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37283","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413468",0.33,0.31,0.23,0,14.5,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.023529,5.88225,14.5,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37284","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413475",0.32,0.31,0.23,0,14.45,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37285","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824338435,20240328,"UH34425736","00093480830463413482",0.32,0.31,0.23,0,14.45,14.5,"Q2","NSW",31.62,28.75,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37287","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34411561","00093480830463412515",0.32,0.31,0.23,0,14.6,14.55,"Q1","NSW",14.26,12.96,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",17,6,16.59,16.59
"37288","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34411561","00093480830463412553",0.32,0.31,0.23,0,14.55,14.6,"Q1","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",17,6,16.59,16.59
"37289","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34411562","00093480830463412591",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37290","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34411562","00093480830463412638",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",5.82,5.29,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37291","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34423576","00093480830463411556",0.32,0.31,0.23,0,14.6,14.6,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37292","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34423577","00093480830463411587",0.32,0.31,0.23,0,14.6,14.55,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.6,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37293","NSW","",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34423582","00093480830463411822",0.36,0.34,0.27,0,14.8,14.85,"N2","NSW",18.92,17.2,"eparcel_wine.NSW","ORE","No",0.033048,8.262,14.8,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37294","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34423585","00093480830463411990",0.36,0.34,0.27,0,14.8,14.8,"CB","NSW",9.44,8.58,"eparcel_wine.NSW","ORE","No",0.033048,8.262,14.8,NA,"X9.01kg_to_16kg",6,6,11.26,11.26
"37295","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34423626","00093480830463412706",0.32,0.31,0.23,0,14.55,14.65,"Q1","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",17,6,16.59,16.59
"37296","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34423634","00093480830463412973",0.32,0.31,0.23,0,14.55,14.6,"Q2","NSW",33.12,30.12,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",22,6,33.17,33.17
"37297","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34426541","00093480830463413536",0.32,0.31,0.23,0,14.45,14.45,"N0","NSW",5.82,5.29,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.45,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37298","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824432244,20240328,"UH34426541","00093480830463413543",0.32,0.31,0.24,0,14.5,14.5,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.023808,5.952,14.5,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37300","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34403828","00093480830463411839",0.36,0.31,0.27,7.533,16,16,"N2","NSW",19.57,17.79,"eparcel_wine.NSW","ORE","No",0.030132,7.533,16,NA,"X9.01kg_to_16kg",9,6,21.47,21.47
"37301","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34403832","00093480830463411877",0.34,0.3,0.26,6.63,15,16.05,"Q0","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.02652,6.63,15,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"37302","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34403833","00093480830463411914",0.35,0.31,0.27,7.324,16,16,"NC","NSW",9.45,8.59,"eparcel_wine.NSW","ORE","No",0.029295,7.32375,16,NA,"X9.01kg_to_16kg",5,6,11.26,11.26
"37303","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34403836","00093480830463411952",0.34,0.3,0.26,6.63,15,16,"Q1","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.02652,6.63,15,NA,"X9.01kg_to_16kg",17,6,16.59,16.59
"37304","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34404310","00093480830463411983",0.34,0.32,0.24,0,15.75,15.8,"NC","NSW",9.45,8.59,"eparcel_wine.NSW","ORE","No",0.026112,6.528,15.75,NA,"X9.01kg_to_16kg",5,6,11.26,11.26
"37305","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34404313","00093480830463412010",0.34,0.3,0.26,6.63,15,15.7,"Q0","NSW",15.76,14.33,"eparcel_wine.NSW","ORE","No",0.02652,6.63,15,NA,"X9.01kg_to_16kg",16,6,16.59,16.59
"37306","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34411494","00093480830463412171",0.32,0.31,0.23,0,14.55,14.55,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.022816,5.704,14.55,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37307","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34423561","00093480830463413246",0.36,0.31,0.27,0,15.9,16,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.030132,7.533,15.9,NA,"X9.01kg_to_16kg",1,6,9.18,9.18
"37308","NSW","AU",7495565,"ORE - Oak Road Estate - ESK","","","EPARCEL WINE STD",7824271587,20240328,"UH34423562","00093480830463411297",0.34,0.31,0.24,0,17.85,17.85,"N0","NSW",7.32,6.65,"eparcel_wine.NSW","ORE","No",0.025296,6.324,17.85,NA,"X16.01kg_to_22kg",1,7,9.18,9.18
